AgentID,Hhid,Day,Comp,SEC,Age,Child,Ncars,Gend,Wstat,AgeP,Actnr,Atype,With,BT,StartTime,ET,EndTIme,Home,PPC,Mode,TravTime,TravDist,Eindhoven,Dur
41471170,4147117,1,2,1,2,0,2,0,2,2,3,9,0,1240,784,1245,792,1,6212,0,70,88.1,1,5
42151180,4215118,2,3,3,0,0,2,0,2,0,3,7,0,1240,784,1330,828,0,5665,0,5,1.68,1,90
42231770,4223177,2,3,2,0,0,2,0,2,0,4,1,0,1240,784,1635,1016,0,6537,0,45,37.67,1,275
42311351,4231135,2,1,0,1,0,1,1,1,1,3,9,0,1240,784,1330,828,1,5625,1,15,4.98,1,90
42361600,4236160,2,3,3,1,0,1,0,2,1,3,3,0,1240,784,1715,1044,0,5652,1,10,0,1,315
43051220,4305122,3,4,2,3,0,1,0,0,3,2,3,0,1240,784,1250,800,0,5623,1,10,2.19,1,10
44061080,4406108,4,2,3,2,0,2,0,2,1,3,7,0,1240,784,1320,812,0,5503,0,10,0,1,80
44400150,4440015,4,4,0,1,1,1,0,0,1,3,9,0,1240,784,1515,924,1,5632,0,10,6.22,1,195
44401411,4440141,4,3,3,1,1,2,1,2,1,8,9,0,1240,784,1300,780,1,5611,1,10,0,1,60
45071440,4507144,5,4,2,3,0,1,0,0,2,3,3,0,1240,784,1305,788,0,5611,0,10,2.88,1,65
45171011,4517101,5,2,2,1,0,2,1,0,1,3,9,0,1240,784,2700,1620,1,5752,1,10,1.82,1,900
45271501,4527150,5,0,0,2,0,1,1,0,2,2,3,0,1240,784,1420,872,0,5644,0,10,0,1,140
45421350,4542135,5,3,2,2,0,2,0,2,2,3,9,0,1240,784,1315,804,1,5554,1,10,0,1,75
46081871,4608187,6,3,3,0,0,1,1,2,0,2,4,0,1303,784,1530,948,0,5611,1,3,6.73,1,147
44081171,4408117,4,2,3,1,2,1,1,0,1,3,9,0,1241,785,1245,792,1,3851,0,5,0,1,4
41071711,4107171,1,3,2,1,0,1,1,1,1,2,3,0,1305,788,1340,844,0,5711,1,5,0,1,35
41171431,4117143,1,3,3,2,0,2,1,1,2,3,9,0,1305,788,1930,1188,1,5571,1,5,0,1,385
41331360,4133136,1,3,3,2,0,2,0,2,2,4,9,0,1305,788,1400,840,1,2678,0,5,0,1,95
41331361,4133136,1,3,3,2,0,2,1,1,1,4,9,0,1305,788,1310,796,1,2678,3,5,0,1,5
41361800,4136180,1,2,3,1,0,2,0,2,1,3,3,0,1305,788,1320,812,0,5616,1,5,2.5,1,15
42270130,4227013,2,4,1,2,0,1,0,0,2,6,3,0,1305,788,1315,804,0,5632,0,10,0,1,10
42405540,4240554,2,3,3,1,0,1,0,2,1,5,1,0,1305,788,1715,1044,0,3013,2,85,71.89,1,250
42441410,4244141,2,2,3,1,0,2,0,2,1,3,1,0,1305,788,1800,1080,0,5611,0,35,35.08,1,335
42471341,4247134,2,0,3,3,0,1,1,0,3,2,5,0,1305,788,1345,852,0,5611,1,5,3.27,1,40
43111081,4311108,3,3,3,0,1,2,1,1,0,3,9,0,1305,788,1950,1220,1,5296,0,20,7.26,1,405
43201331,4320133,3,0,0,3,0,1,1,0,3,3,3,0,1305,788,1600,960,0,5625,1,5,0,1,215
43231181,4323118,3,3,1,0,1,1,1,1,0,3,9,0,1305,788,1500,900,1,5501,1,5,16.97,1,155
44121061,4412106,4,2,1,0,1,1,1,0,0,5,9,0,1305,788,1450,920,1,5632,1,5,0,1,105
44345521,4434552,4,3,3,1,0,2,1,2,0,3,3,0,1305,788,1330,828,0,6101,0,5,0,1,25
45255511,4525551,5,2,3,1,1,2,1,0,1,4,5,0,1305,788,1425,880,0,6011,0,25,14.21,1,80
45281241,4528124,5,3,1,0,1,1,1,2,0,5,2,0,1305,788,1306,789,0,5611,0,5,0,1,1
45281240,4528124,5,3,1,0,1,1,0,2,0,3,2,0,1305,788,1306,789,0,5611,3,5,0,1,1
43421090,4342109,3,3,3,1,0,2,0,2,1,3,7,0,1307,791,1308,792,0,5683,1,22,0.75,1,1
42101231,4210123,2,0,0,2,0,1,1,0,2,6,6,0,1245,792,1745,1092,0,5348,0,45,28.33,1,300
42371350,4237135,2,3,2,2,0,1,0,1,2,2,1,0,1245,792,1700,1020,0,5711,0,45,38.95,1,295
42391390,4239139,2,4,0,2,0,1,0,0,2,2,4,0,1245,792,1345,852,0,5611,1,15,3.3,1,60
43281020,4328102,3,2,3,1,2,1,0,2,1,2,2,0,1245,792,1300,780,0,5683,0,15,7.82,1,55
44051341,4405134,4,2,3,1,0,2,1,0,1,3,9,0,1245,792,2700,1620,1,5502,0,35,35.53,1,895
44351830,4435183,4,2,3,1,0,2,0,2,1,3,1,0,1245,792,1445,912,0,5611,0,30,0,1,120
45171271,4517127,5,1,0,0,0,1,1,2,0,3,6,0,1245,792,2200,1320,0,4661,0,105,100.12,1,595
45421351,4542135,5,3,2,2,0,2,1,1,2,2,7,0,1245,792,1700,1020,0,5623,0,30,13.3,1,295
46021701,4602170,6,2,3,1,2,1,1,0,1,3,9,0,1245,792,1315,804,1,5644,1,40,4.97,1,70
46041081,4604108,6,3,3,1,1,2,1,1,1,4,9,0,1245,792,1700,1020,1,6003,0,30,17.49,1,295
46241550,4624155,6,4,1,4,0,1,0,0,4,4,9,0,1245,792,1910,1156,1,5654,0,8,0,1,425
47101560,4710156,7,1,3,1,0,1,0,2,1,3,9,0,1245,792,1250,800,1,5641,1,20,3.27,1,5
47255511,4725551,7,3,2,2,0,2,1,1,1,3,9,0,1245,792,2700,1620,1,5611,1,15,2.45,1,895
41230171,4123017,1,1,2,1,0,1,1,2,1,3,3,0,1309,794,1750,1100,0,5611,0,39,30.09,1,281
43472871,4347287,3,1,2,0,0,1,1,2,0,3,8,0,1247,795,1248,796,0,5646,1,12,9.61,1,1
41291060,4129106,1,0,1,3,0,2,0,0,3,2,4,0,1310,796,1615,984,0,5501,1,40,5.23,1,185
41291200,4129120,1,3,2,2,3,2,0,2,2,3,5,0,1310,796,1430,888,0,5503,3,10,4.55,1,80
41291201,4129120,1,3,2,2,3,2,1,2,1,3,5,0,1310,796,1400,840,0,5582,0,10,5.19,1,90
42251021,4225102,2,4,2,3,0,1,1,0,3,3,9,0,1310,796,1340,844,1,5509,1,10,2.53,1,30
42441431,4244143,2,3,3,1,1,1,1,1,0,6,2,0,1310,796,1311,797,0,5626,1,5,0,1,1
43121411,4312141,3,3,3,1,0,2,1,1,1,3,0,0,1310,796,1415,864,0,5629,0,35,15.02,1,65
43171390,4317139,3,3,3,1,1,2,0,2,1,3,5,0,1310,796,1530,948,0,5561,0,70,101.54,1,140
43320011,4332001,3,0,1,0,2,1,1,0,0,7,9,0,1310,796,1335,836,1,5623,1,5,39.12,1,25
43460120,4346012,3,0,0,2,0,1,0,0,2,3,3,0,1310,796,1400,840,0,5611,0,10,0,1,90
44061081,4406108,4,2,3,2,0,2,1,0,2,4,7,0,1310,796,1630,1008,0,5508,0,10,2.58,1,200
44061370,4406137,4,3,3,1,0,1,0,2,1,4,9,0,1310,796,1610,976,0,6041,0,20,25.67,1,180
44291090,4429109,4,4,1,3,0,1,0,0,3,4,3,0,1310,796,1435,896,0,5554,1,20,0,1,85
44291091,4429109,4,4,1,3,0,1,1,0,3,2,3,0,1310,796,1435,896,0,5554,1,20,0,1,85
44351611,4435161,4,2,2,2,0,1,1,0,1,3,5,0,1310,796,1515,924,0,5042,1,25,8.26,1,125
44471630,4447163,4,4,3,4,0,1,0,0,4,3,9,0,1310,796,1500,900,1,5707,0,10,2.16,1,150
44471631,4447163,4,4,3,4,0,1,1,0,4,3,9,0,1310,796,1500,900,1,5707,3,10,2.16,1,150
44511041,4451104,4,3,2,1,2,2,1,1,1,4,0,0,1310,796,1655,1048,0,5611,1,10,0,1,225
45131201,4513120,5,4,3,4,0,1,1,0,3,2,5,0,1310,796,1450,920,0,5629,1,10,0,1,100
45131860,4513186,5,2,2,0,0,2,0,0,0,4,6,0,1310,796,1500,900,0,5627,1,10,0,1,150
45281241,4528124,5,3,1,0,1,1,1,2,0,6,9,0,1310,796,2700,1620,1,5655,0,4,5.52,1,870
45281240,4528124,5,3,1,0,1,1,0,2,0,4,9,0,1310,796,1330,828,1,5655,3,4,5.52,1,20
46421380,4642138,6,3,3,1,2,2,0,2,1,4,9,0,1310,796,1420,872,1,5629,0,10,1.92,1,70
46461721,4646172,6,3,3,1,3,0,1,2,1,3,3,0,1310,796,1330,828,0,5591,3,10,0,1,20
43161171,4316117,3,3,3,2,0,2,1,1,1,3,0,0,1250,800,1810,1096,0,5512,1,5,0,1,360
43412031,4341203,3,4,2,3,0,0,1,0,2,4,3,0,1250,800,1601,961,0,8225,3,20,2.3,1,231
44351461,4435146,4,3,3,2,0,2,1,1,2,3,6,0,1250,800,1400,840,0,5665,1,30,6.79,1,110
44391231,4439123,4,0,2,3,0,1,1,0,3,3,9,0,1250,800,1700,1020,1,5612,1,20,0,1,290
44471441,4447144,4,3,3,0,1,2,1,1,0,7,2,0,1250,800,1310,796,0,5501,0,5,1.71,1,60
45071441,4507144,5,4,2,3,0,1,1,0,3,3,3,0,1250,800,1305,788,0,5611,3,20,0,1,55
45311230,4531123,5,2,3,1,2,1,0,2,1,3,3,0,1250,800,1315,804,0,5616,0,15,1.85,1,65
45311231,4531123,5,2,3,1,2,1,1,0,1,4,3,0,1250,800,1315,804,0,5616,3,15,4.57,1,65
45471131,4547113,5,0,1,3,0,1,1,0,3,4,9,0,1250,800,1305,788,0,5613,0,10,0,1,55
46190131,4619013,6,0,0,2,0,0,1,0,2,3,9,0,1250,800,2700,1620,1,5621,1,15,1.74,1,890
46491160,4649116,6,3,3,2,0,2,0,2,1,6,9,0,1250,800,1700,1020,1,5508,0,10,1.76,1,290
46491161,4649116,6,3,3,2,0,2,1,1,2,6,9,0,1250,800,2700,1620,1,5508,3,10,1.76,1,890
47231630,4723163,7,4,2,3,0,1,0,0,3,2,2,0,1250,800,1410,856,0,5623,0,20,7.56,1,120
47231631,4723163,7,4,2,3,0,1,1,0,3,2,5,0,1250,800,1410,856,0,5623,3,20,7.56,1,120
47261500,4726150,7,0,1,3,0,1,0,0,3,8,7,0,1250,800,1330,828,0,5642,0,5,0,1,80
43151531,4315153,3,2,3,1,1,2,1,0,1,5,9,0,1251,801,1400,840,1,5152,1,11,0,1,109
42151181,4215118,2,3,3,0,0,2,1,2,0,4,1,0,1252,803,1550,980,0,5151,0,7,0,1,218
41331361,4133136,1,3,3,2,0,2,1,1,1,5,3,0,1315,804,1330,828,0,2678,1,5,0,1,15
42441431,4244143,2,3,3,1,1,1,1,1,0,7,0,0,1315,804,1510,916,0,5626,1,4,0,1,155
42441531,4244153,2,3,3,1,0,2,1,1,1,3,9,0,1315,804,1415,864,1,5627,0,15,3.24,1,60
43021460,4302146,3,4,1,4,0,1,0,0,4,3,9,0,1315,804,1430,888,1,5644,0,15,2.45,1,75
43071830,4307183,3,2,3,2,0,2,0,2,2,5,9,0,1315,804,1345,852,1,3612,0,15,101.53,1,30
43281020,4328102,3,2,3,1,2,1,0,2,1,3,9,0,1315,804,1500,900,1,5624,0,15,7.82,1,145
43311090,4331109,3,2,3,1,1,2,0,2,1,3,4,0,1315,804,1700,1020,0,5611,0,45,36.47,1,265
43341200,4334120,3,4,3,2,0,2,0,0,2,5,6,0,1315,804,1340,844,0,5625,0,30,36.73,1,25
43361780,4336178,3,4,0,3,0,1,0,0,3,7,9,0,1315,804,1840,1144,1,5552,1,15,1.61,1,325
43361781,4336178,3,4,0,3,0,1,1,0,3,5,9,0,1315,804,1840,1144,1,5552,1,15,26.33,1,325
44021430,4402143,4,3,3,2,0,1,0,2,2,3,9,0,1315,804,1515,924,1,5759,3,45,39.02,1,120
44301131,4430113,4,3,3,1,1,1,1,1,0,3,2,0,1315,804,1400,840,0,6511,1,15,0,1,85
44331640,4433164,4,3,3,0,1,2,0,2,0,2,4,0,1315,804,1600,960,0,5501,0,15,17.23,1,205
44331641,4433164,4,3,3,0,1,2,1,1,0,2,4,0,1315,804,1600,960,0,5501,3,15,17.23,1,205
44471441,4447144,4,3,3,0,1,2,1,1,0,8,9,0,1315,804,2700,1620,1,5502,0,5,1.71,1,865
45101270,4510127,5,4,2,2,0,1,0,0,2,3,9,0,1315,804,1710,1036,1,5658,1,25,2.97,1,275
45335550,4533555,5,3,2,2,0,1,0,2,2,2,5,0,1315,804,1330,828,0,5645,0,5,2.97,1,15
45471131,4547113,5,0,1,3,0,1,1,0,3,5,9,0,1315,804,1320,812,0,5613,0,10,0,1,5
46311401,4631140,6,1,1,2,0,2,1,2,2,4,4,0,1315,804,1430,888,0,5611,0,15,8.34,1,75
46331011,4633101,6,4,0,2,0,1,1,0,2,3,9,0,1315,804,2700,1620,1,5654,1,15,0,1,865
47101560,4710156,7,1,3,1,0,1,0,2,1,4,7,0,1315,804,1400,840,0,5611,1,25,3.27,1,85
43261810,4326181,3,1,3,1,0,1,0,2,1,3,9,0,1316,805,1855,1168,1,5627,0,41,41.66,1,339
43341360,4334136,3,3,3,0,0,2,0,2,0,4,0,0,1316,805,1725,1060,0,3016,1,11,5.06,1,249
41311470,4131147,1,3,3,1,3,2,0,2,1,4,1,0,1255,808,1345,852,0,5654,0,10,0,1,90
41461831,4146183,1,4,2,2,0,1,1,0,2,2,7,0,1255,808,1545,972,0,5671,0,25,7.11,1,210
42041640,4204164,2,3,2,0,1,2,0,2,0,6,1,0,1255,808,1305,788,0,6411,0,25,20.98,1,50
42361050,4236105,2,3,3,1,1,2,0,2,1,4,0,0,1255,808,1845,1152,0,5616,0,25,12.11,1,390
43181851,4318185,3,2,1,2,0,1,1,0,1,3,9,0,1255,808,2700,1620,1,6581,0,25,56.37,1,885
43311340,4331134,3,1,3,1,0,1,0,2,1,4,6,0,1255,808,1530,948,0,5691,1,25,2.56,1,195
43320011,4332001,3,0,1,0,2,1,1,0,0,6,6,0,1255,808,1305,788,0,5344,1,5,39.12,1,50
43341360,4334136,3,3,3,0,0,2,0,2,0,3,3,0,1255,808,1305,788,0,3051,1,10,5.06,1,50
43391530,4339153,3,2,1,1,2,2,0,2,1,3,1,0,1255,808,1330,828,0,5612,0,15,3.1,1,75
44121061,4412106,4,2,1,0,1,1,1,0,0,4,2,0,1255,808,1300,780,0,5632,1,10,0,1,45
44131121,4413112,4,3,1,2,0,1,1,1,2,3,9,0,1255,808,1400,840,1,5361,1,45,8.51,1,105
44131131,4413113,4,3,2,0,0,1,1,2,0,3,1,0,1255,808,1430,888,0,6042,3,55,49.5,1,135
46071840,4607184,6,4,1,4,0,1,0,0,4,3,9,0,1318,808,2700,1620,1,5623,0,8,2.88,1,862
46071841,4607184,6,4,1,4,0,1,1,0,4,3,9,0,1318,808,2700,1620,1,5623,3,8,2.88,1,862
46331011,4633101,6,4,0,2,0,1,1,0,2,2,3,0,1255,808,1300,780,0,5654,1,10,0,1,45
43451181,4345118,3,3,3,1,0,2,1,1,1,4,0,0,1257,811,1605,968,0,5664,1,2,1.44,1,228
41191281,4119128,1,2,3,2,0,2,1,0,2,2,4,0,1320,812,1515,924,0,5611,0,20,16.19,1,155
42121481,4212148,2,2,2,0,0,2,1,0,0,3,1,0,1320,812,1800,1080,0,5671,0,20,8.34,1,320
42191201,4219120,2,4,3,3,0,2,1,0,3,3,3,0,1320,812,1350,860,0,5707,0,20,5.03,1,30
42265521,4226552,2,3,3,1,0,1,1,1,1,2,6,0,1320,812,1715,1044,0,5683,0,20,6.22,1,275
42491430,4249143,2,3,3,1,3,2,0,2,1,7,1,0,1320,812,1400,840,0,2291,0,20,9.69,1,80
42511681,4251168,2,0,1,3,0,0,1,0,3,2,6,0,1320,812,1530,948,0,5629,2,75,7.7,1,130
44401671,4440167,4,3,2,1,2,1,1,1,1,4,0,0,1320,812,1530,948,0,5281,1,20,5.15,1,130
44050051,4405005,4,3,2,0,0,1,1,2,0,5,0,0,1321,813,1730,1068,0,5611,0,22,53.66,1,249
44161881,4416188,4,4,1,3,0,1,1,0,3,3,9,0,1322,815,1530,948,1,5625,1,7,0,1,128
42021301,4202130,2,2,3,1,2,1,1,0,1,5,9,0,1324,818,1512,919,1,5663,1,4,0,1,148
41041101,4104110,1,3,0,1,1,2,1,2,1,4,4,0,1325,820,1615,984,0,5652,3,15,4.83,1,210
41041100,4104110,1,3,0,1,1,2,0,2,0,2,4,0,1325,820,1615,984,0,5652,0,15,4.83,1,210
41211170,4121117,1,1,1,0,0,1,0,2,0,3,0,0,1325,820,2150,1340,0,1011,0,90,125.33,1,505
41241871,4124187,1,0,0,4,0,0,1,0,4,2,5,0,1325,820,1350,860,0,5641,1,25,1.29,1,25
41351091,4135109,1,0,2,1,0,2,1,0,1,2,9,0,1325,820,2200,1320,1,5628,1,10,0,1,555
41361800,4136180,1,2,3,1,0,2,0,2,1,4,0,0,1325,820,1635,1016,0,5611,1,5,2.5,1,190
44161880,4416188,4,4,1,3,0,1,0,0,3,5,9,0,1325,820,1425,880,1,5625,1,15,0,1,60
44451310,4445131,4,2,3,2,0,1,0,0,2,2,7,0,1325,820,1326,821,0,5215,0,20,10.83,1,1
44451311,4445131,4,2,3,2,0,1,1,2,2,2,0,0,1325,820,2205,1328,0,5215,3,20,10.83,1,560
45051241,4505124,5,3,3,1,1,1,1,2,1,5,9,0,1325,820,1407,851,1,5712,0,10,10.46,1,82
45071441,4507144,5,4,2,3,0,1,1,0,3,4,9,0,1325,820,1406,849,1,5646,3,20,3.47,1,81
45071440,4507144,5,4,2,3,0,1,0,0,2,4,9,0,1325,820,1406,849,1,5646,0,20,3.47,1,81
45101780,4510178,5,4,1,4,0,0,0,0,4,5,9,0,1325,820,1425,880,1,5654,1,15,3.72,1,60
45181681,4518168,5,0,0,3,0,0,1,0,3,2,3,0,1325,820,1420,872,0,5611,3,10,1.75,1,95
45311230,4531123,5,2,3,1,2,1,0,2,1,4,1,0,1325,820,1545,972,0,5652,0,10,1.85,1,140
45311231,4531123,5,2,3,1,2,1,1,0,1,5,9,0,1325,820,2700,1620,1,5509,3,10,4.57,1,855
45421350,4542135,5,3,2,2,0,2,0,2,2,4,0,0,1325,820,1645,1032,0,5554,1,10,0,1,200
46021701,4602170,6,2,3,1,2,1,1,0,1,4,3,0,1325,820,1350,860,0,5611,1,10,2.45,1,25
44051340,4405134,4,2,3,1,0,2,0,2,1,5,8,0,1328,824,1745,1092,0,5657,0,13,4.56,1,257
41211681,4121168,1,2,2,1,1,2,1,0,1,7,9,0,1330,828,1600,960,1,4824,0,15,4.14,1,190
41261270,4126127,1,4,2,3,0,1,0,0,3,2,3,0,1330,828,1540,964,0,5625,0,15,7.05,1,130
41261271,4126127,1,4,2,3,0,1,1,0,2,2,3,0,1330,828,1540,964,0,5625,3,15,7.05,1,130
41331300,4133130,1,4,2,3,0,2,0,0,3,2,7,0,1330,828,1630,1008,0,5683,1,30,7.48,1,180
42041640,4204164,2,3,2,0,1,2,0,2,0,7,1,0,1330,828,1445,912,0,6221,0,25,22.69,1,75
42161281,4216128,2,2,2,1,3,1,1,0,1,4,4,0,1330,828,1415,864,0,6811,1,15,3.14,1,85
42270130,4227013,2,4,1,2,0,1,0,0,2,7,3,0,1330,828,1340,844,0,5623,1,15,3.36,1,10
42471301,4247130,2,2,3,1,2,2,1,0,1,2,3,0,1330,828,1545,972,0,5751,0,15,3.38,1,135
42491220,4249122,2,4,1,3,0,1,0,0,3,2,5,0,1330,828,1530,948,0,5611,0,30,8.55,1,120
42491221,4249122,2,4,1,3,0,1,1,0,3,2,5,0,1330,828,1530,948,0,5611,3,30,8.55,1,120
43300011,4330001,3,1,3,1,0,1,1,1,1,4,6,0,1330,828,1600,960,0,6026,1,10,0,1,190
43331701,4333170,3,2,3,1,2,2,1,0,1,5,3,0,1330,828,1630,1008,0,5824,0,30,50.19,1,180
43421090,4342109,3,3,3,1,0,2,0,2,1,4,0,0,1330,828,1630,1008,0,5684,1,22,0.75,1,180
44050050,4405005,4,3,2,0,0,1,0,2,0,3,9,0,1330,828,2700,1620,1,5615,2,45,26.24,1,850
44061080,4406108,4,2,3,2,0,2,0,2,1,4,1,0,1330,828,1700,1020,0,5503,0,10,0,1,250
44231090,4423109,4,2,1,3,0,2,0,0,3,5,3,0,1330,828,1530,948,0,5611,3,30,18.46,1,120
44231091,4423109,4,2,1,3,0,2,1,1,2,4,3,0,1330,828,1530,948,0,5611,0,30,18.46,1,120
44321811,4432181,4,3,2,0,0,2,1,2,0,7,1,0,1330,828,1415,864,0,5048,3,30,15.41,1,85
44441061,4444106,4,3,3,1,3,1,1,1,1,2,3,0,1330,828,1545,972,0,5611,3,30,54.25,1,135
44521601,4452160,4,2,1,1,3,2,1,0,1,7,0,0,1330,828,1525,940,0,5701,0,15,8.31,1,155
45161350,4516135,5,2,3,1,2,1,0,2,1,3,5,0,1330,828,1400,840,0,5625,1,15,5.73,1,70
45161351,4516135,5,2,3,1,2,1,1,0,1,4,5,0,1330,828,1400,840,0,5625,1,10,3.06,1,70
45471131,4547113,5,0,1,3,0,1,1,0,3,6,9,0,1330,828,2700,1620,1,5631,0,10,3.78,1,850
41301100,4130110,1,3,3,1,3,1,0,2,1,4,0,0,1331,829,1700,1020,0,5672,1,30,0,1,249
43331811,4333181,3,3,1,1,2,2,1,1,1,4,4,0,1332,831,1430,888,0,6661,1,2,0,1,98
42021311,4202131,2,3,2,1,0,1,1,1,1,2,3,0,1333,832,1334,834,0,5481,1,1,0,1,1
41331361,4133136,1,3,3,2,0,2,1,1,1,6,9,0,1335,836,1400,840,1,2678,1,5,0,1,65
42021311,4202131,2,3,2,1,0,1,1,1,1,3,9,0,1335,836,2700,1620,1,5481,1,1,0,1,845
42141710,4214171,2,0,3,3,0,2,0,0,3,5,9,0,1335,836,2030,1248,1,5644,1,20,54.31,1,455
42151180,4215118,2,3,3,0,0,2,0,2,0,4,0,0,1335,836,1805,1088,0,5644,0,5,8.44,1,310
43021161,4302116,3,2,3,2,0,1,1,1,2,3,3,0,1335,836,1430,888,0,5591,3,5,0,1,95
43451180,4345118,3,3,3,1,0,2,0,2,1,2,0,0,1335,836,2200,1320,0,5653,0,20,10.61,1,545
44461791,4446179,4,3,3,2,0,2,1,1,1,5,7,0,1335,836,1500,900,0,5038,0,5,4.09,1,125
45335550,4533555,5,3,2,2,0,1,0,2,2,3,9,0,1335,836,1545,972,1,5642,0,5,2.97,1,130
41235550,4123555,1,3,3,1,1,2,0,2,1,2,6,0,1400,840,2015,1224,0,5663,0,10,5.63,1,375
41235551,4123555,1,3,3,1,1,2,1,1,1,2,6,0,1400,840,2015,1224,0,5663,3,10,5.63,1,375
41471170,4147117,1,2,1,2,0,2,0,2,2,4,6,0,1400,840,1500,900,0,5615,0,75,88.01,1,60
42391390,4239139,2,4,0,2,0,1,0,0,2,3,3,0,1400,840,1445,912,0,5622,1,15,3.3,1,45
42430160,4243016,2,2,2,2,0,2,0,2,2,6,1,0,1400,840,1520,932,0,5581,0,30,7.79,1,80
43021160,4302116,3,2,3,2,0,1,0,0,2,5,9,0,1400,840,2000,1200,1,5591,1,59,0,1,360
43201440,4320144,3,3,3,1,3,2,0,2,1,7,1,0,1400,840,1530,948,1,4241,,0,,1,90
43331810,4333181,3,3,1,1,2,2,0,2,1,6,1,0,1400,840,1530,948,0,5391,0,30,22.51,1,90
43391530,4339153,3,2,1,1,2,2,0,2,1,4,9,0,1400,840,1415,864,1,5673,0,30,9.13,1,15
43421091,4342109,3,3,3,1,0,2,1,2,1,4,1,0,1400,840,1530,948,0,5275,0,45,36.47,1,90
43491160,4349116,3,4,3,4,0,1,0,0,4,4,6,0,1400,840,1730,1068,0,6001,0,30,25.52,1,210
43491161,4349116,3,4,3,4,0,1,1,0,3,2,6,0,1400,840,1730,1068,0,6001,3,30,25.52,1,210
43520051,4352005,3,4,2,3,0,1,1,0,3,5,6,0,1400,840,1530,948,0,5505,3,30,12.55,1,90
43520050,4352005,3,4,2,3,0,1,0,0,3,5,6,0,1400,840,1530,948,0,5505,0,30,12.55,1,90
44451221,4445122,4,4,2,3,0,1,1,0,3,4,5,0,1400,840,1420,872,0,5528,1,10,0,1,20
44531701,4453170,4,4,2,2,0,1,1,0,1,5,9,0,1400,840,1435,896,1,5508,0,10,8.51,1,35
45281240,4528124,5,3,1,0,1,1,0,2,0,5,0,0,1400,840,2000,1200,0,5611,0,30,5.52,1,360
45315520,4531552,5,2,3,2,0,2,0,2,2,4,4,0,1400,840,1430,888,0,5571,0,30,18.83,1,30
46021701,4602170,6,2,3,1,2,1,1,0,1,5,9,0,1400,840,1500,900,1,5644,1,10,2.45,1,60
46061480,4606148,6,4,1,2,0,2,0,0,2,4,3,0,1400,840,1620,992,0,5611,3,45,54.71,1,140
46061481,4606148,6,4,1,2,0,2,1,0,2,4,3,0,1400,840,1620,992,0,5611,0,45,54.71,1,140
46160070,4616007,6,2,1,1,1,1,0,2,1,3,9,0,1400,840,2700,1620,1,5621,0,15,1.74,1,780
46160071,4616007,6,2,1,1,1,1,1,0,0,3,9,0,1400,840,2700,1620,1,5621,3,15,1.74,1,780
46251360,4625136,6,3,3,0,0,1,0,2,0,2,8,0,1400,840,1401,841,0,1071,0,120,125.65,1,1
46391780,4639178,6,4,0,4,0,1,0,0,4,5,9,0,1400,840,1500,900,1,5615,0,60,2.69,1,60
46391781,4639178,6,4,0,4,0,1,1,0,3,5,9,0,1400,840,1500,900,1,5615,3,60,2.69,1,60
42161280,4216128,2,2,2,1,3,1,0,2,1,6,1,0,1340,844,1515,924,0,5583,0,30,0,1,135
42481250,4248125,2,4,1,3,0,0,0,0,3,2,3,0,1340,844,1450,920,0,5625,1,10,0,1,70
42481251,4248125,2,4,1,3,0,0,1,0,3,2,3,0,1340,844,1450,920,0,5625,1,10,0,1,70
43081061,4308106,3,0,0,4,0,1,1,0,4,4,3,0,1403,844,1417,867,0,5611,1,3,4.04,1,14
43320011,4332001,3,0,1,0,2,1,1,0,0,8,8,0,1340,844,1515,924,0,5343,1,5,38.41,1,135
43391780,4339178,3,0,3,3,0,1,0,0,3,4,7,0,1340,844,1420,872,0,5662,0,10,4.95,1,80
44195531,4419553,4,2,3,2,0,1,1,0,2,4,8,0,1403,844,1404,846,0,4904,1,3,0,1,1
45335551,4533555,5,3,2,2,0,1,1,1,2,4,3,0,1340,844,1410,856,0,5642,1,10,0,1,70
45451401,4545140,5,4,2,3,0,0,1,0,2,3,9,0,1340,844,1700,1020,1,5628,1,40,7.81,1,240
46331690,4633169,6,3,2,0,0,1,0,2,0,3,9,0,1340,844,2700,1620,1,5658,0,15,9.21,1,840
46331691,4633169,6,3,2,0,0,1,1,1,0,3,9,0,1340,844,2700,1620,1,5658,3,15,9.21,1,840
46461721,4646172,6,3,3,1,3,0,1,2,1,4,6,0,1340,844,1500,900,0,5591,3,10,0,1,120
43151531,4315153,3,2,3,1,1,2,1,0,1,6,2,0,1404,846,1630,1008,0,5151,1,4,1.57,1,146
43201440,4320144,3,3,3,1,3,2,0,2,1,6,9,,1342,847,1400,840,1,4241,0,22,82.42,1,58
41191130,4119113,1,4,2,2,0,1,0,0,2,4,3,0,1405,848,1435,896,0,5671,0,10,7.11,1,30
41311471,4131147,1,3,3,1,3,2,1,2,1,5,1,0,1405,848,1455,928,0,5644,0,5,2.5,1,50
41531810,4153181,1,3,2,1,0,1,0,2,1,2,3,0,1405,848,1435,896,0,5231,1,5,4.03,1,30
42041061,4204106,2,0,3,2,0,0,1,0,2,4,6,0,1405,848,1600,960,0,5612,1,5,0,1,155
42231771,4223177,2,3,2,0,0,2,1,2,0,3,1,0,1405,848,1545,972,0,1082,0,110,122.56,1,100
42300021,4230002,2,1,2,0,1,0,1,2,0,2,3,0,1405,848,1455,928,0,5612,1,5,0,1,50
